"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"UEVLD",-0.509102996344529,9.67909814812342,-16.1262565918261,2.56175765539148e-52,8.47913857302336e-52,107.09079679851
"BHMT",-1.49333797206978,2.1124547174389,-16.1242518073777,2.63159762581259e-52,8.70972231171232e-52,107.063994956353
"RAB11FIP5",-0.784921954483414,10.4640708468517,-16.1219556244889,2.71079648454266e-52,8.97124818232868e-52,107.034434185973
"INHBE",1.16671428783039,2.35103095985434,16.1217061796963,2.71954207521713e-52,8.99959314769466e-52,107.031223016031
"APOBR",0.983530514420955,7.71621022081375,16.1216979354125,2.71983160147922e-52,8.99995313424085e-52,107.031116885651
"MT1H",-1.79840368293347,3.77702376504528,-16.1214938629504,2.72700810987557e-52,9.02310065938893e-52,107.028489828742
"KCTD3",0.601808315582643,10.9126364992221,16.1201412911664,2.7750529557871e-52,9.18146092228988e-52,107.011078460178
"RPL4P6",1.02989253348771,2.8236842457696,16.1193686738572,2.8028749979333e-52,9.27289599675045e-52,107.001133112652
"KNTC1",0.598780084719333,9.7204755592982,16.1193244921549,2.80447436756932e-52,9.27757086491806e-52,107.000564401926
"RP11-431M7.3",0.766038295266743,0.484682631003577,16.1189654293199,2.81750617390976e-52,9.32006260703265e-52,106.995942548238
"RP11-588H23.3",-1.69460159456564,5.25364684393042,-16.1183727374974,2.83914953073035e-52,9.39103306318502e-52,106.988313558457
"DHRSX-IT1",0.516335267529098,0.523350621133451,16.1171830582429,2.87632098266157e-52,9.51335284029561e-52,106.975314245586
"RP11-227D13.1",1.2787999905861,1.73183997578384,16.1158772083521,2.93211238296878e-52,9.69723724744604e-52,106.956193527736
"TOR3A",0.535098329992499,10.2719890203238,16.112926444328,3.04595721608448e-52,1.0073081863433e-51,106.918217979615
"RP3-424M6.4",-0.704965821101812,4.89593745865822,-16.1127378466446,3.04621459949372e-52,1.00732640302291e-51,106.918102161448
"RPL31P52",-0.904832367668266,1.23652272083963,-16.1127770819047,3.05183562347029e-52,1.00911815548894e-51,106.916295835167
"AP2A2",-0.387873501717534,11.7074442401648,-16.1108693117824,3.12438585573091e-52,1.03303897277732e-51,106.892858060015
"RUFY4",1.56656144581869,2.81468542542573,16.1060780410861,3.32745252981152e-52,1.10010737181751e-51,106.830096827673
"TCTN1",0.565910297179633,9.62286831622918,16.1050298455064,3.37276886867453e-52,1.11501562240592e-51,106.816611245796
"NR1D2",-0.769023448213543,10.5156583893855,-16.1047346345073,3.38564234727799e-52,1.11919720533997e-51,106.812813297059
"RP11-441F2.2",0.845080641099828,0.534606306111689,16.1033362936715,3.44728966715196e-52,1.13950040949392e-51,106.794823925786
"RP11-475E11.2",-0.629005682991403,0.400214634811144,-16.102334297111,3.49215092253702e-52,1.15425265872425e-51,106.781934016244
"NDUFB8",0.447428643763029,11.2411723698854,16.1021498218758,3.50047345356761e-52,1.15692669020938e-51,106.779560937399
"SLC25A25",-0.747450916700371,10.404835653615,-16.1017649145025,3.5179021448337e-52,1.16260980553428e-51,106.774609563244
"HSPBAP1",-0.447749977282701,9.04979693605105,-16.1015533843946,3.51925681655403e-52,1.16298031539349e-51,106.774194195816
"AC093323.3",-0.480395730964394,9.22855928936799,-16.1013652755595,3.5278094349906e-52,1.16572926541855e-51,106.771774351312
"OR7E130P",-0.58610243787473,0.366955704916081,-16.1012581014821,3.54098279655542e-52,1.17000462754931e-51,106.768090126065
"RP11-300M24.1",0.728664133237059,0.370895802549325,16.100771272776,3.5632955194742e-52,1.17729903189369e-51,106.76182787427
"ZFP91-CNTF",1.34881900678336,0.945890693565695,16.1002250783066,3.58849606824949e-52,1.18554653146507e-51,106.754802113884
"RNA5SP216",-0.696781717146656,0.555255754092124,-16.0985029176327,3.66912327407219e-52,1.21210325953128e-51,106.732650700038
"LINC00943",1.41143510214311,1.44881144837879,16.0982519066514,3.68102484737139e-52,1.21595430045118e-51,106.729422171531
